sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
316	none	ở khu_vực táp lô , mitsubishi triton thiết_kế theo dạng đối_xứng , trải dài sang hai bên	0							
56	none	theo đó , với những người dưới 1,8 m , hàng ghế sau sẽ mang đến sự thoải_mái dù bạn có phải di_chuyển hành_trình dài	0							
541	none	điều này không có gì là_lạ bởi land cruiser là sản_phẩm suv được toyota_sản_xuất dành riêng để off - road , trong khi discovery chỉ là xe đường_trường đơn_thuần	0							
555	none	nhưng nếu muốn một chiếc suv có nội_thất đẹp , trải nghiệm lái ấn_tượng và khoang hành_khách rộng thì nên chọn hr - v	0							
219	none	tuy_nhiên , mẫu xe việt_nam mang trong mình dòng máu xe hạng sang và nếu khách_hàng đặt mua trong giai_đoạn đầu sẽ được ưu_đãi lên đến nửa tỷ đồng và có_giá thấp hơn phiên_bản cao_cấp của hơn 100 triệu đồng	0							
145	none	nhìn tổng_quan , nội_thất xe khá sang_trọng với các trang_bị tiện_nghi như : hệ_thống đèn_pha hdi cảm_biến tự_động ; hệ_thống âm_thanh gồm radio , cdc , mp3 , ampli và sub - woofer cho âm_thanh đặc_sắc , sống_động kết_hợp với khe cắm usb , ipod , aux , bluetooth tiện_dụng ; ghế bọc da , điều hòa nhiệt_độ hai vùng , ghế lái chỉnh điện có thiết_bị sưởi và thông gió … với những thông_số khiêm_tốn hơn về chiều rộng và chiều dài , nhưng hyundai tucson vẫn mang đến không_gian cabin khá rộng_rãi	0							
145	none	trang_bị tiện_nghi trên “ 2 người đồng_hương ” này khá tương_đương nhau	0							
42	none	sử_dụng tông màu chủ_đạo xám / đen , khoang nội_thất của vinfast fadil 2019 mang đến cảm_giác sang_trọng và nam_tính nhưng cũng rất lịch_lãm	0							
213	none	nếu bạn thích sự nhẹ_nhàng , trẻ_trung thì vios hợp_lý hơn	0							
471	none	như_vậy , có_thể nói mercedes v - class có khá nhiều đặc_điểm thực_sự vượt tầm nhờ trang_bị hiện_đại và động_cơ mạnh_mẽ	0							
386	none	city có thêm lướt gió và cửa sau , tạo nên nét hài_hóa khá riêng	0							
119	none	với thiết_lập như_vậy , cả 2 mẫu bán tải đều có khả_năng tăng_tốc tương_đối tốt	0							
496	none	còn chevrolet trailblazer chỉ cũng chỉ mới bán ra vào năm_ngoái và nhận được khá nhiều phản_hồi tích_cực	0							
585	none	tổng_kết , cùng là suv nhưng land_cruiser_prado sẽ phù_hợp với những cung đường off - road trong khi ford_explorer lại thiên về on - road	0							
64	none	ngay sau đó , hyundai thành_công cũng giới_thiệu hyundai kona 2018 trong sự chờ_đợi của khách_hàng việt	0							
519	none	nissan teana sở_hữu đường viền mạ crôm sáng , giúp tăng thêm tính đẳng_cấp	0							
397	none	chiếc xe nhật_sử_dụng cụm đèn hậu kéo_dài sang hai bên hông , nối bằng thanh ngang mạ crôm khá cứng_rắn	0							
159	none	như_vậy , về mặt điểm số thì kia_optima giành chiến_thắng cuối_cùng , tuy với khoảng_cách giữa 2 mẫu xe không phải là quá lớn . và tất_nhiên cũng không_thể không tính đến ưu_thế về thương_hiệu và mạng_lưới đại_lý của toyota	0							
581	none	suzuki ertiga 2018 sở_hữu màn_hình giải_trí 6.8 inch , kết_nối usb / bluetooth và dàn âm_thanh 4 loa trong khi mitsubishi_xpander 2019 1.5 at được trang_bị màn_hình 6.2 inch , kết_nối usb / bluetooth và dàn âm_thanh 6 loa	0							
261	none	cả 5 vị_trí ngồi đều được bọc da , ghế lái chỉnh điện 10 hướng	0							
27	none	lx570 còn sở_hữu các trang_bị hiện_đại khác như sạc không dây , ổ_cắm điện_phân_bố cho từng hàng ghế	0							
422	none	còn sedona lại dùng đèn led chạy ngày tương_đối đơn_giản , đặt liền với đèn trước	0							
66	none	đây đều là 3 chức_năng rất hữu_dụng để hỗ_trợ tài_xế , tăng cảm_giác lái	0							
441	none	"bước sang năm 2020 , phân khúc b - suv đô_thị càng trở_nên chật_chội hơn khi mg zs "" tham_chiến "" với hy_vọng sẽ lập nên kỳ_tích bán_chạy như từng diễn ra tại thị_trường thái_lan"	0							
87	none	kích_thước này chỉ vừa đủ cho người có vóc_dáng nhỏ hoặc trẻ_em , trong khi người_lớn ngồi thì lại khá gò_bó , chật_chội	0							
389	none	: thiết_kế mới_mẻ , thể_thao và mạnh_mẽ , trang_bị đầy_đủ , động_cơ dung_tích thấp nhưng tăng_tốc đã , đầm , ít trễ , tiết_kiệm nhiên_liệu	0							
582	none	nếu_như toyota_innova toát lên sự mượt_mà , uyển_chuyển với những đường dập dài từ nắp ca pô đến cuối thân xe thì kia_sedona 2019 lại sở_hữu phần thân xe khá sắc nét , thể_hiện rõ sự mạnh_mẽ	0							
47	none	nếu_như honda civic 1.8 e 2018 trang_bị vành xe hợp_kim kích_thước 16inch thì mazda 3 phiên_bản nâng_cấp cũng đưa ra 2 tùy_chọn là 16inch và 18inch	0							
584	none	altis ăn điểm ở gạt mưa cảm_biến trong khi cerato có thêm kính lái sưởi tự_động	0							
532	none	cũng giống bản cao_cấp , peugeot 5008 ​ ​ active 2020 vẫn sử_dụng bộ mâm tương_tự với thiết_kế 2 màu đan_xen cùng kích_thước 18 inch tiêu_chuẩn kết_hợp cùng bộ lốp 225 / 55r18	0							
428	none	những chi_tiết còn lại khá đơn_điệu và mờ_nhạt	0							
521	none	gương chiếu hậu của mazda 3 1.5 l deluxe sedan điều_chỉnh điện , gập tự_động , không có tính_năng chống chói tự_động và nhớ vị_trí như các phiên_bản cao_cấp khác	0							
19	none	không một lái_xe nào muốn sử_dụng đến sức_kéo quá nhiều	0							
227	none	dò kĩ lại thông_số của colorado và ranger , tự_trọng bản_thân của high country là 2.090 kg trong khi wildtrak 3.2 l là 2.215 kg nên mẫu xe colorado có khả_năng tăng_tốc tốt hơn , nhất là từ dải_tốc_độ 50 đến 60 km / h thì gần như ranger khó_lòng mà đuổi kịp nếu colorado muốn “ cắt đuôi ”	0							
28	none	nội_thất của cả đều sang_trọng	0							
106	none	còn phía toyota_corolla altis sport 2.0 l được trang_bị ghế có cấu_trúc giảm_chấn_thương cổ và khung xe goa về trang_bị_động_cơ , honda civic 1.5 l sở_hữu loại động_cơ 1.5 l dohc vtec turbo , 4 xi_lanh thẳng hàng , 16 van , ứng_dụng earth dreams technology	0							
466	none	chất_liệu ghế trên cx - 8 là loại da nappa cao_cấp , đây là trang_bị không phải xe bình_dân nào cũng có mà thường xuất_hiện trên xe_hơi hạng sang	0							
512	none	ngày 1 / 12 vừa_qua , suzuki_swift 2019 đã được suzuki việt_nam công_bố trở_lại sau 1 thời_gian dài ngừng bán ở thị_trường nước ta	0							
123	none	hộp_số tự_động 6 cấp 3 chế_độ mang lại nhiều trải nghiệm tuyệt_vời	0							
576	none	mazda cx - 5 2018 hiện được lắp_ráp tại việt_nam với 3 phiên_bản , giá từ 899 - 1,019 tỷ đồng	0							
344	none	cũng giúp tài_xế yên_tâm hơn khi vận_hành baic beijing x7 trên nhiều cung đường	0							
69	none	xe bán ra ở nước ta với 7 biến_thể , giá từ 624 - 819 triệu đồng	0							
500	none	tuy_nhiên , các đều và mitsubishi outlander sport là 2 mẫu xe đáng mua và có nhiều tiềm_năng	0							
422	none	"traveller sử_dụng đèn ban_ngày led dạng chữ "" l "" ngược , được đặt thấp cho cảm_giác khá đặc_biệt"	0							
371	none	một lần nữa , honda cr - v lại đánh_bại hyundai_tucson với không_gian vượt_trội	0							
46	none	dọc thân xe nissan x - trail v - series 2.5 sv luxury thu_hút với những chi_tiết mạ crom đi cùng_đường gân dập nổi , uốn_lượn , tăng thêm sự mạnh_mẽ	0							
525	none	trong khi đó , honda cr - v vừa có bản nâng_cấp mới với nhiều thay_đổi nhằm tiếp_tục thống_trị phân khúc suv tại việt_nam	0							
126	none	honda city 2018 có thiết_kế 3 hình_tròn với một màn_hình đa thông_tin đơn_sắc hỗ_trợ tối_đa cho người lái	0							
174	none	xe sử_dụng ống_xả đôi được đặt đối_xứng , mạ crôm bóng khá thể_thao và hấp_dẫn	0							
422	none	dù_vậy , sự tách_biệt này là dễ hiểu khi nhìn vào giá bán của 2 chiếc xe ( cách nhau gần 300 triệu đồng )	0							
139	none	ưu_điểm : nhược_điểm đăng_ký ngay kênh youtube của danhgiaxe để cập_nhật sớm nhất những thông_tin thú_vị , hữu_ích	0							
300	none	điểm mà navara el nhỉnh hơn triton 4x2 at rõ nhất có_lẽ là hệ_thống điều hòa , tuy cùng là kiểu chỉnh tay một vùng tự_động nhưng nissan bổ_sung thêm chức_năng lọc bụi bẩn và hốc gió dành cho hành_khách phía sau , trang_bị mà mitsubishi không cung_cấp	0							
551	none	mẫu xe này không còn là ưu_tiên lựa_chọn của khách_hàng với chỉ 346 chiếc rời đại_lý	0							
359	none	để cụ_thể_hóa việc này , hãng xe nhật_bản đã giảm tỷ_số nén của động_cơ diesel từ 17,3 xuống còn 15,5 mang đến những trải nghiệm tốt hơn cho người dùng	0							
363	none	ở chính giữa vô_lăng có dấu đỏ để người lái dễ_dàng theo_dõi hướng xoay của lốp khi ôm cua hoặc đánh vô_lăng	0							
200	none	tuy_nhiên , với một không_gian tương_đối nhỏ , suzuki ertiga sport cũng như mitsubishi xpander at đều thiết_kế lưng ghế thứ 3 cố_định	0							
320	none	về vận_hành , morning 2021 được trang_bị_động_cơ xăng 1.2 l_kappa	0							
86	none	"về phía kia cerato 2018 , đầu xe vẫn đi theo phong_cách "" lỗ mũi "" truyền_thống với lưới tản_nhiệt kim_cương , dù đã lắp thêm khá nhiều điểm mới để trông hiện_đại và thời_trang hơn"	0							
89	none	đây là điều mà mirage không có , bởi mitsubishi không cung_cấp các tùy_chọn nút bấm trên chiếc xe này	0							
392	none	sau 2 tháng thăm_dò thị_trường việt_nam , ngày 18 / 9 , honda hr - v chính_thức được ra_mắt với 2 phiên_bản là 1.8 g và bản cao_cấp 1.8 l	0							
531	none	ngoài_ra , tay nắm cửa của chiếc xe do nissan phân_phối cũng được mạ crom kèm nút bấm mở_cửa	0							
281	none	tuy_nhiên , nhà sản_xuất đã khéo_léo tinh_chỉnh lại một_số chi_tiết nhằm đem đến một diện_mạo “ sắc ” nét hơn	0							
214	none	bên cạnh đó , hãng xe hàn cũng rất hiểu khách việt khi trang_bị thêm camera lùi hỗ_trợ tài mới , và đặc_biệt là hệ_thống avn định_vị dẫn đường bằng tiếng việt	0							
578	none	toyota wigo 2018 có các màu xe : kia morning 2018 có các màu xe : trong khi toyota_wigo gây ấn_tượng với lưới tản_nhiệt nan đơn được nhấn bởi thanh ngang mạ crôm , hốc gió kiểu_dáng hình lục_giác cá_tính , nắp ca pô nổi_bật với những đường gân thì kia_morning trung_thành với tản_nhiệt mũi hổ sắc_sảo cùng các chi_tiết nối_liền mạch như hốc gió và hốc đèn tạo ra tổng_thể rất hài_hòa	0							
456	none	ngoài_ra , mazda 3 ghi_điểm nhờ vào hệ_thống cảnh_báo phanh khẩn_cấp và hệ_thống chống trượt	0							
268	none	thông_số la - zăng hyundai tucson có đường_kính 18 inch , đi kèm thông_số lốp 225 / 55r18	0							
191	none	trong khi đó , hệ_thống treo của mitsubishi xpander 2021 vẫn còn tương_đối_cứng	0							
35	none	song , đại_diện của mercedes còn có thêm khả_năng chống chói tự_động	0							
172	none	phần hông xe cả hai đều toát lên vẻ năng_động nhờ các đường gân dập nổi cùng viền chrome đáy kính hông được vuốt sắc xảo , gương chiếu hậu đều được tích_hợp xi_nhan và gập mở tự_động	0							
407	none	xe lắp_đặt gạt mưa tiện_ích trên kính chắn gió phía sau , ống_xả của xe cũng đặt kín dưới gầm	0							
220	none	mời độc_giả cùng chúng_tôi	0							
526	none	hệ_thống phím bấm hỗ_trợ người dùng cũng xuất_hiện đầy_đủ như điều_chỉnh âm_thanh , ga tự_động . .	0							
462	none	sang tháng 2 / 2018 , cả 2 mẫu xe suv đều thay_đổi giá bán_lẻ	0							
471	none	dưới lưới tản_nhiệt của xe là logo sư_tử quen_thuộc	0							
267	none	xét về yếu_tố giải_trí , nissan và santafe chẳng khác_nào “ kẻ 10 cân , kẻ 8 lạng ”	0							
513	none	nhìn_chung , động_cơ và hộp_số trên suzuki ertiga 2020 được đánh_giá là sự lựa_chọn phù_hợp dành cho một chiếc xe mpv 7 chỗ cỡ nhỏ chủ_yếu vận_hành trong đô_thị	0							
502	none	những phiên_bản đắt tiền , santa fe sử_dụng vật_liệu giả_da cao_cấp nhằm tránh đi sự rẻ_tiền mà chất_liệu nhựa mang lại	0							
119	none	trong khi đó , đầu xe của toyoya_hilux lại thiết_kế bằng những nét cắt táo_bạo , khiến người đọc tập_trung vào chi_tiết lưới tản_nhiệt lục_giác có viền crôm sáng lấp_lánh	0							
436	none	vẻ sắc_sảo của kia thể_hiện ở tất_cả các chi_tiết như đuôi lướt gió , thanh nẹp nối_liền cụm đèn hậu , cản sau hay đèn phản_quang	0							
533	none	hệ_thống âm_thanh gồm 4 loa cánh , 2 loa treb	0							
341	none	mặc_dù đã cố_gắng sử_dụng những tính_năng cao_cấp nhưng q3 vẫn không đạt được đến đẳng_cấp của mmi trên các phiên_bản đàn_anh q5 khác	0							
428	none	phía sau là cụm đồng_hồ lái tích_hợp màn_hình cluster 3.5 inch , cung_cấp cho người sử_dụng các thông_tin về khả_năng vận_hành , tình_trạng xe … kia_soluto 2019 có cốp chứa đồ rộng , dung_tích khoảng 475l	0							
294	none	các hốc để lý được bố_trí rải điều ở cả 3 hàng ghế ( hàng ghế trước và hàng ghế sau bố_trí trên bệ tỳ tay , hàng ghế thứ ba bố_trí ở 2 bên hông xe )	0							
389	none	: trang_bị không quá đầy_đủ	0							
344	none	"ngoài_ra , chiếc xe "" tân_binh "" tại việt_nam còn có cụm ống_xả bọc kim_loại sáng màu 2 bên cân_đối , cánh gió kết hơp đèn phanh led trên cao , hệ_thống camera / cảm_biến lùi . ."	0							
92	none	mẫu xe mới nhà nissan thậm_chí còn có khả_năng di_chuyển trên đoạn đường xấu , gồ_ghề khi có khoảng sáng gầm khá cao là 150 mm	0							
51	none	xe cũng được trang_bị gạt mưa sau giúp tài_xế quan_sát tốt hơn khi điều_khiển phương_tiện trong điều_kiện thời_tiết mưa to	0							
92	none	cụ_thể , vios g sở_hữu hệ_thống điều hòa tự_động và cụm đồng_hồ optitron có khả_năng tự_phát sáng , tích_hợp đèn báo chế_độ eco , chức_năng báo lượng tiêu_thụ nhiên_liệu , báo vị_trí cần số và màn_hình hiển_thị đa thông_tin , giúp lái_xe quan_sát dễ_dàng các thông_số hiển_thị	0							
14	none	ở chiều ngược_lại , peugeot 5008 2019 được hãng xe_nước pháp trang_bị hàng_loạt công_nghệ , tiện_nghi vượt_trội không kém	0							
204	none	mazda 6 fl premium 2.5 l 2019 được trang_bị khối động_cơ skyactiv 2.5 l cho công_suất 185 mã_lực tại vòng tua 5.700 vòng / phút và mô men xoắn cực_đại 250 nm tại vòng tua 3.250 vòng / phút	0							
574	none	xe có cản gầm màu đen , ống_xả mạ crôm và đuôi lưới gió khá cao tôn thêm dáng_vẻ thể_thao	0							
174	none	tuy_nhiên , camry có điểm yếu là đặt ống_xả đặt lệch về phía trái nên cho cảm_giác không đẹp khi nhìn từ phía sau	0							
132	none	dưới đây là bảng so_sánh sự khác nhau giữa phiên_bản thường và phiên_bản đặc_biệt : hyundai santafe 2015 sở_hữu kích_thước tổng_thể dài x rộng x cao tương_ứng 4690 x 1880 x 1680 ( mm ) cùng chiều dài cơ_sở 2.700 mm	0							
560	none	với mazda 6 premium 25 2019 , vô - lăng của mẫu xe này nhận được sự khen_ngợi của chúng_tôi về thiết_kế	0							
2	none	trung_tâm lưới tản_nhiệt là logo đặc_trưng của thương_hiệu ô_tô mỹ	0							
294	none	phần khung cửa_sổ của hai xe đều được thiết_kế to bản , tạo cảm_giác thoáng_đãng , không bí_bách nếu nhìn từ bên trong ra	0							
439	none	các chuyên_gia khuyên rằng , đối_với những người nào ưa các mẫu xe bền_bỉ , thực_dụng thì rx sẽ là sự lựa_chọn hoàn_hảo	0							
502	none	đèn_pha / cos led nằm trong hốc khá gọn_gàng với công_nghệ bi - led trên 4 bản cao_cấp còn 2 biến_thể tiêu_chuẩn là đèn halogen	0							
86	none	dù_vậy , mẫu xe mỹ vẫn là sản_phẩm đáng trải nghiệm đối_với những khách_hàng yêu thích sự nam_tính và mức giá vừa_phải	0							
214	none	theo số_liệu từ nhà sản_xuất , mức tiêu_hao nhiên_liệu trên toyota_vios e ở 3 điều_kiện : cao_tốc , hỗn_hợp và đô_thị lần_lượt là 5 , 5,8 và 7,3 lít / 100km	0							
428	none	người dùng dễ bị cuốn_hút vào khu_vực trung_tâm với màn_hình cảm_ứng 7 inch khá bắt_mắt	0							
389	none	dù_vậy , honda civic cũng rất tỏ_vẻ không ngán vì bản_thân mẫu xe lão_làng này cũng mới cải_tiến cực_kì mạnh_tay	0							
260	none	còn hr - v_nhập_khẩu lại trội về khoang nội_thất rộng_rãi và thực_dụng , khả_năng hỗ_trợ lái tốt	0							
68	none	hàng ghế đầu của xe chắc_chắn với thiết_kế ôm thân người nhưng không đủ sát nên có_thể sẽ khiến người ngồi cảm_thấy mệt nếu đi dài ngày	0							
159	none	một ví_dụ tiêu_biểu là là 2 hộc đựng ly cũng được đặt chéo giống như bảng điều_khiển trung_tâm	0							
518	none	khi , chúng_ta thấy rõ ở mẫu xe này vẻ trẻ_trung , năng_động , có phần phá_cách thì honda_accord lại vẫn rất “ chuẩn_mực ” với vẻ vững_chãi , điềm_tĩnh và thanh_lịch	0							
516	none	về ghế_ngồi , cả peugeot và toyota đều trang_bị cho sản_phẩm của mình ghế_ngồi bọc da cao_cấp , có chỉnh điện	0							
182	none	hệ_thống cảnh_báo điểm_mù , camera 360 độ , . .	0							
491	none	nhược_điểm của suzuki xl7 2020 đến từ hệ_thống treo tương_đối cứng , do đây là chiếc xe lai suv	0							
41	none	chevrolet spark 2018 ở nước ta có các phiên_bản như spark_dou , spark ls và spark lt	0							
151	none	bù lại , các ghế trong xe có cách bố_trí linh_hoạt và hợp_lý cho từng mục_đích sử_dụng khá thuận_tiện	0							
466	none	truyền_sức_mạnh đến bánh_xe là hệ dẫn_động 2 cầu_toàn thời_gian thông_minh 4wd	0							
465	none	vô - lăng của mazda cx - 5 thế_hệ 6.5 không có gì thay_đổi khi vẫn là dạng 3 chấu , bọc da mạ bạc ở đáy và kết_hợp nhiều phím bấm chức_năng như điều_chỉnh âm_lượng , ra_lệnh giọng nói , điều_khiển hành_trình , chế_độ rảnh tay . .	0							
9	none	về mặt vận_hành , cả hai phiên_bản của fadil đều sử_dụng chung động_cơ 1.4 lít kết_hợp với hộp_số vô cấp ( cvt ) khá phù_hợp cho việc di_chuyển trong đô_thị	0							
68	none	ngoài_ra , điều hòa của mẫu xe mỹ vẫn là chỉnh tay , trong khi của mu - x là tự_động , có thêm khởi_động bằng nút bấm , chìa_khóa thông_minh	0							
64	none	về hệ_thống treo , xpander sở_hữu treo trước dạng mcpherson với lò_xo cuộn và treo sau dạng thanh xoắn	0							
370	none	tổng_kết tháng 5 , mazda cx - 5 bán được 807 xe , giữ vững vị_trí quán quân của phân khúc , trong khi cr - v đột_ngột tụt lại phía sau	0							
490	none	"thân xe xpander được đánh_giá là mềm_mại nhờ nhiều đường gân nổi chạy dọc ở đây , phần cửa_kính có nẹp crom cũng là chi_tiết khiến người dùng nhận thấy sự "" sáng nước "" của mẫu mpv này"	0							
341	none	tuy_nhiên , điểm trừ lớn nhất của gla chính là không_gian để chân ở hàng ghế thứ hai rất chật_hẹp , khiến người dùng không được thoải_mái , đặc_biệt với các chuyến đi dài	0							
539	none	hàng ghế thứ 3 gập theo tỷ_lệ 5 : 5	0							
73	none	bởi dù có đổi_mới ngoại_thất nhưng người lái_xe bán tải vẫn quan_tâm đến sức_mạnh và cảm_giác lái của chiếc xe	0							
26	none	về thiết_kế , đầu xe glc sử_dụng rất nhiều chi_tiết mạ crôm , đi kèm lưới tản_nhiệt 2 nan và logo sao 3 cánh đẹp_mắt	0							
494	none	mẫu xe lai suv của suzuki dùng đèn_pha / cos dạng led , đèn định_vị ban_ngày hạ thấp và liền mạch giúp tổng_thể đầu xe hài_hoà hơn	0							
131	none	còn phần đệm , lưng và tựa đầu thì hai xe trải nghiệm thoải_mái như nhau	0							
525	none	bản nâng_cấp của honda cr - v 2020 không thay_đổi vô - lăng , vẫn còn đó chất_liệu bọc da quen_thuộc	0							
129	none	tương_tự city l , vios g cũng được trang_bị hộp_số tự_động vô cấp cvt , mang đến khả_năng chuyển số nhẹ_nhàng và êm_ái , thích_hợp để vận_hành trong đô_thị	0							
170	none	bên cạnh đó , với những khách_hàng ưu_tiên độ bền và tính thanh khoản cao khi chọn mua xe , một chiếc toyota_nói_chung sẽ là sự lựa_chọn sáng_suốt	0							
464	none	phiên_bản cao_cấp 2.5 l còn được trang_bị hệ_thống an_toàn cao_cấp i - activsense thế_hệ mới	0							
340	none	động_cơ này cung_cấp sức_mạnh 184 mã_lực tại 5.500 vòng / phút và mômen xoắn cực_đại 350 nm từ 1.200 đến 4.000 vòng / phút	0							
414	none	tương_tự ngoại_thất , tổng_thể khoang lái của kia morning 2021 cũng là một bước lột_xác toàn_diện	0							
340	none	tất_cả các ghế_ngồi trên xe đều được bọc da , chỉnh điện và nhớ 3 vị_trí ngồi khác nhau	0							
394	none	cả hyundai accent 2015 và honda city 2016 đều sử_dụng vô - lăng_bọc da 3 chấu có tích_hợp các phím bấm điều_chỉnh hệ_thống âm_thanh và trả_lời điện_thoại rảnh tay	0							
4	none	hệ_thống điều hòa không_khí trên cả 2 mẫu xe đều chỉ là loại chỉnh cơ	0							
58	none	đây cũng là điểm khiến wigo dù ở phân khúc a nhưng lại được nhiều người cho rằng có_thể cạnh_tranh cùng phân khúc b	0							
504	none	ghế_ngồi được bọc vải dệt ebony , màu phối tương_phản nhưng thực_tế lại khá trang_nhã	0							
555	none	tuy_nhiên , mẫu xe của toyota không_thể sánh với hr - v	0							
110	none	về phần kia , phiên_bản mới sorento 2018 đã được ra_mắt nhưng chưa có thông_tin về giá cũng như thời_điểm được bán chính_thức tại việt_nam	0							
491	none	"do chỉ là bản nâng_cấp giữ vòng đời nên mitsubishi xpander 2020 không có sự "" lột_xác "" quá lớn về ngoại_thất , phiên_bản hiện_nay vẫn đủ sức hấp_dẫn người tiêu_dùng"	0							
453	none	nhìn_chung , mazda 3 và kia cerato 2020 đều là những mẫu phù_hợp với khả_năng vận_hành trong đô_thị nhiều hơn với vô - lăng nhẹ_nhàng , độ phản_hồi tốt	0							
363	none	ngay phía bên dưới phần khóe mắt là dải led ban_ngày và cụm đèn sương_mù làm từ nhựa đen cứng nổi_bật lên sự tinh_tế và sắc_sảo trên từng đường_nét	0							
181	none	pajero sport 2016 cũng được trang_bị hệ_thống dẫn_động 4wd super select ii với 4 chế_độ vận_hành là : 1 cầu , 2 cầu nhanh , 2 cầu nhanh có khóa vi sai trung_tâm và 2 cầu chậm có khóa vi sai trung_tâm	0							
486	none	sức_mạnh 197 mã_lực và 470 nm của mẫu xe nhà mazda có được nhờ chia_sẻ công_nghệ từ người anh_em ford_ranger	0							
218	none	tuy_nhiên tùy vào phong_cách lái của tài_xế , không phải ai cũng thích một chiếc xe mạnh_mẽ và ngược_lại , không phải ai cũng thích một chiếc xe lái tiết_kiệm nhiên_liệu	0							
550	none	trong khi đó , kích_thước tương_ứng của suzuki celerio 2018 là 3600 x 1600 x 1540 mm	0							
133	none	phần_vô - lăng có tích_hợp hàng_loạt phím chức_năng căn_bản như điều_chỉnh âm_thanh , thao_tác giải_trí , kết_nối đàm_thoại rảnh tay và lẫy chuyển số phía sau	0							
27	none	"đầu xe vẫn đặc_trưng bởi cụm lưới tản_nhiệt hình con suốt có kích_thước lớn cực "" bảnh """	0							
44	none	như_vậy , everest sẽ cho cảm_giác vào cua nhẹ_nhàng hơn trong khi fortuner sẽ khiến xe đi đầm hơn	0							
196	none	cả 2 mẫu xe đều lắp_đặt mâm 18 inch khá lớn , phù_hợp với thiết_kế suv khá lớn	0							
255	none	minh_chứng là trong năm 2019 , mẫu sedan xứ kim chi đã vươn lên vị_trí thứ 3 trong danh_sách xe bán_chạy nhất thị_trường , chỉ sau vios và xpander	0							
89	none	vì đang sử_dụng động_cơ 1.2 nên ở bên trái hông xe có thêm con_số logo	0							
36	none	tuy_nhiên hàng ghế thứ ba của sorento lẫn santafe khá chật_chội , đặc_biệt là khoảng trần xe do cột c được thiết_kế vuốt thấp dần ra sau đuôi để tăng dáng thể_thao , nên chỉ phù_hợp cho những thành_viên nhỏ_tuổi hoặc dáng người nhỏ_con	0							
87	none	phần cửa_sổ của toyota_fortuner cũng có_thể chỉnh điện 1 chạm ở tất_cả các cửa , còn cr - v chỉ hỗ_trợ ở vị_trí ghế lái	0							
352	none	ở đuôi xe , chúng_ta dễ_dàng nhận ra những đường gân góc_cạnh mạnh_mẽ với cụm đèn hậu led 3d hình ngũ_giác sắc_sảo , tạo nên vẻ năng_động và thể_thao cho xe	0							
158	none	vì_vậy , thao_tác đánh vô_lăng được thực_hiện khá dễ_dàng và thoải_mái	0							
521	none	cách bố_trí đối_xứng mang lại cảm_giác cân_bằng , giao_diện của tất_cả các chi_tiết đều hướng về người sử_dụng , giúp họ dễ_dàng tương_tác và cảm_thấy thuận_tiện	0							
215	none	phía sau cũng mang những điểm khác_biệt tương_tự khu_vực thân xe , khi kia soluto mt deluxe khá trung_thành với những đường dập nổi song_song	0							
266	none	cả hai đều được nhà sản_xuất trang_bị các chế_độ lái tùy_chọn hiện_đại	0							
551	none	ở bản cao_cấp , trung_tâm là màn_hình cảm_ứng 7 inch , các phiên_bản còn lại sẽ sử_dụng đầu cd	0							
566	none	cũng như tiện_nghi , cả 2 mẫu xe đều sở_hữu đầy_đủ trang_bị an_toàn cơ_bản như hệ_thống chống bó cứng phanh , phân_phối lực phanh điện_tử , hỗ_trợ phanh khẩn_cấp , hệ_thống chống trộm , dây đai an_toàn 3 điểm elr , 5 vị_trí	0							
431	none	những tính_năng được duy_trì từ đời cũ trên soluto gồm : camera lùi , cảm_biến lùi , phanh abs / ebd , tự_động khoá cửa khi xe chạy và 2 túi khí	0							
451	none	giá xe khoảng 719 - 939 triệu đồng	0							
547	none	do sở_hữu kích_thước lớn hơn nên khoang cabin của ciaz được đánh_giá là vô_cùng thoải_mái và rộng_rãi , trong khi vios thường hay bị các trang đánh_giá là hơi chật_hẹp nếu ngồi 3 người ở hàng ghế sau	0							
81	none	với mức lăn bánh khoảng 500 triệu , cả hai là lựa_chọn rất đáng cân_nhắc cho nhu_cầu mua xe phục_vụ gia_đình , di_chuyển trong phố	0							
168	none	cổng sạc usb và cổng cắm hdmi ở khu_vực bệ tỳ tay	0							
166	none	mazda 3 sử_dụng nhiều đường dập nổi kéo_dài từ nắp capo cho đến vạt đèn hậu còn k3 chỉ thiết_kế 1 đường gân rẽ dọc qua tay nắm cửa trải dài về phía sau	0							
131	none	phiên_bản honda civic hiện_tại thuộc thế_hệ thứ 10 , được giới_thiệu tại việt_nam tháng 10 / 2016	0							
22	none	trang_bị tiện_nghi hiện_đại là một trong những điểm nối trội của ford_everest	0							
284	none	mazda cx - 5 2019 được phân_phối với 3 phiên_bản_chính , gồm : trong khi đó , peugeot 3008 chỉ có duy_nhất 1 phiên_bản 1.6 l_turbo với giá bán 1,199 tỷ đồng	0							
550	none	thiết_kế đầu xe của vinfast fadil đậm chất thương_hiệu với logo chữ v lớn ăn sâu vào lưới tản_nhiệt đầu xe	0							
71	none	điểm mới_mẻ là hyundai thành_công vừa cập_nhật phiên_bản mới cho solati và tháng 6 vừa_qua	0							
