sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
140	So sánh Hyundai Santa Fe 2019 và Honda CR-V 2019: Xe Hàn có kém hơn xe Nhật?	tuy_nhiên , nhờ kích_thước lớn hơn mọi mặt nên santa fe chắc_chắn sẽ có khoảng trần dễ_chịu và chỗ để chân thoải_mái hơn với những người cao to	1			0	3	0	0	0
22	Chọn SUV 7 chỗ nào giữa Ford Everest 2019 và Mitsubishi Pajero Sport 2019?	với bộ thông_số kích_thước tổng_thể lớn hơn , ford_everest sẽ mang đến một không_gian nội_thất rộng_rãi và thông_thoáng hơn so với pajero_sport	1			0	3	0	0	0
22	Chọn SUV 7 chỗ nào giữa Ford Everest 2019 và Mitsubishi Pajero Sport 2019?	mang bộ lazang có kích_thước lớn hơn hẳn , có kích_thước lên đến 20 inch thay_vì 18 inch của pajero sport giúp cho mẫu xe_nước mỹ mang đến sự mạnh_mẽ và cơ_bắp hơn so với suv nước nhật	1			0	3	0	0	0
22	Chọn SUV 7 chỗ nào giữa Ford Everest 2019 và Mitsubishi Pajero Sport 2019?	mang khoang nội_thất có phần kém trẻ_trung và bắt_mắt hơn so với santafe	1			0	1	0	0	0
135	So sánh Hyundai Elantra Sport 2019 và Honda Civic RS 2019: Cuộc chiến xe thể thao hạng C	hyundai_elantra 2019 đã chính_thức giới_thiệu tới khách_hàng việt với giá bán cao hơn so với người tiền_nhiệm và được niêm_yết từ 580 đến 769 triệu đồng cho 4 phiên_bản khác nhau	1			0	0	1	0	0
135	So sánh Hyundai Elantra Sport 2019 và Honda Civic RS 2019: Cuộc chiến xe thể thao hạng C	như_vậy , honda civic rs hiện được bán ra ở mức giá cao hơn so với elantra sport lên tới hơn 100 triệu đồng	1			0	0	1	0	0
135	So sánh Hyundai Elantra Sport 2019 và Honda Civic RS 2019: Cuộc chiến xe thể thao hạng C	tuy_nhiên , trên thực_tế , honda civic rs vẫn được đánh_giá cao hơn về khả_năng vận_hành mang lại cảm_giác phấn_khích và chất thể_thao	1			3	0	0	0	0
199	So sánh Peugeot 5008 2019 và Mitsubishi Pajero Sport 2019	nếu_như pajero sport vượt_trội hơn về kích_thước chiều dài , chiều cao cũng như khoảng sáng gầm xe thì peugeot 5008 nhỉnh hơn về mặt chiều rộng và chiều dài cơ_sở	1			0	3	0	0	0
199	So sánh Peugeot 5008 2019 và Mitsubishi Pajero Sport 2019	với kích_thước chiều dài vượt_trội hơn , khoảng không_gian dành cho hàng ghế thứ ba trên pajero_sport 2019 rộng_rãi hơn so với peugeot 5008 2019	1			0	3	0	0	0
198	So sánh Peugeot 5008 2019 và Chevrolet Trailblazer 2019: Chọn công nghệ nước Pháp hay SUV "chất Mỹ"?	có_thể nhận thấy rằng , peugeot 5008 được niêm_yết ở mức giá bán cao hơn nhiều so với chevrolet_trailblazer	1			0	0	1	0	0
198	So sánh Peugeot 5008 2019 và Chevrolet Trailblazer 2019: Chọn công nghệ nước Pháp hay SUV "chất Mỹ"?	có_thể nhận thấy rằng , chevrolet trailblazer có bộ thông_số kích_thước vượt_trội hơn so với peugeot 5008	1			0	3	0	0	0
198	So sánh Peugeot 5008 2019 và Chevrolet Trailblazer 2019: Chọn công nghệ nước Pháp hay SUV "chất Mỹ"?	ở trường_hợp ngược_lại , nếu bạn tìm_kiếm một mẫu xe 7 chỗ ngồi với trang_bị , tiện_nghi đủ dùng , và có khả_năng cơ_động trên các loại địa_hình khác nhau , đi kèm với một mức giá bán rẻ so với các đối_thủ trong phân khúc suv 7 chỗ thì chevrolet trailblazer chính là lựa_chọn đáng cân_nhắc	1			0	0	3	0	0
562	Toyota Land Cruise Prado 2019 có đủ sức lấy lại vị thế trước Ford Explorer?	prado vẫn bị nhiều người tiêu_dùng ô_tô tại việt_nam cho là có mức giá bán cao hơn so với những gì mà mẫu xe này mang lại	1			0	0	1	0	0
562	Toyota Land Cruise Prado 2019 có đủ sức lấy lại vị thế trước Ford Explorer?	mẫu suv nước mỹ vượt_trội hơn về hầu_hết tất_cả các kích_thước tổng_thể nhưng lại thua_kém khá nhiều về khoảng sáng gầm xe	1			0	3	0	0	0
562	Toyota Land Cruise Prado 2019 có đủ sức lấy lại vị thế trước Ford Explorer?	cụm đèn_pha led được bố_trí hình tứ_giác có phần hiền_lành hơn so với prado	1			0	1	0	0	0
562	Toyota Land Cruise Prado 2019 có đủ sức lấy lại vị thế trước Ford Explorer?	bên cạnh đó , mẫu suv nước mỹ cũng được trang_bị bộ vành đa chấu có kích_thước lên đến 20 inch vượt_trội hơn so với chỉ 18 inch của prado	1			0	3	0	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	mẫu suv 7 chỗ đến từ nước pháp hiện được bán ra tại việt_nam với một mức giá khá cao so với mặt_bằng trong phân khúc	1			0	0	1	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	nếu_như ngoại_thất hyundai santafe 2019 có sự " lột_xác " rõ_rệt so với thế_hệ trước , peugeot 5008 2019 vẫn mang trên mình dáng_vẻ khỏe_khoắn , hiện_đại vốn có của hãng xe_nước pháp	1			0	2	0	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	như_vậy , mẫu suv hàn_quốc nhỉnh hơn về hầu_hết các kích_thước tổng_thể nhưng lại có chiều dài sơ cở thấp hơn so với peugeot 5008	1			0	3	0	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	về tổng_thể , kiểu thiết_kế vô_lăng chỉ có hai chấu cộng với phần vàng lái không tròn đều của peugeot 5008 mang đến cảm_giác ấn_tượng hơn so với kiểu thiết_kế vô_lăng 3 chấu và vành lái tròn đều của santafe	1			0	0	3	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	với kích_thước chiều dài cơ_sở vượt_trội , khoảng không_gian ghế_ngồi của hyundai santafe được đánh_giá là rộng_rãi nhất phân khúc	1			0	3	0	0	0
14	Chọn Hyundai SantaFe 2019 kèm theo "lạc" hay Peugeot 5008 2019?	với một bộ thông_số kích_thước tổng_thể nhỉnh hơn giúp cho peugeot 2019 có khoảng không_gian ghế ngồi không kém phần rộng_rãi so với santafe	1			0	3	0	0	0
153	So sánh Kia Cerato 2019 và Hyundai Elantra 2019: "Đại chiến" xe Hàn Quốc	tuy_nhiên , thế_hệ mới của kia cerato có phần nhỉnh hơn với thiết_kế bắt_mắt cả bề_ngoài lẫn nội_thất	1			0	3	0	0	0
31	Chọn mua xe ô tô Mercedes-Benz C250 Exclusive và C300 AMG: Cuộc đấu nội bộ!	ngược_lại , mercedes - benz c300 amg được trang_bị bộ mâm lớn hơn với kích_thước 19 inch loại đa chấu	1			0	3	0	0	0
31	Chọn mua xe ô tô Mercedes-Benz C250 Exclusive và C300 AMG: Cuộc đấu nội bộ!	mercedes sở_hữu khoang nội_thất hấp_dẫn hơn người anh_em cùng nhà	1			0	3	0	0	0
88	Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?	song , thiết_kế đèn ban_ngày của mazda 2 sedan_premium 2019 bắt_mắt hơn nhiều với hình móc_câu mới	1			0	3	0	0	0
88	Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?	phần đuôi xe mazda 2 thường bị đánh_giá là ngắn và mang đến cảm_giác tù_túng , không thanh_thoát như các đối_thủ khác trong phân khúc b	1			0	1	0	0	0
88	Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?	không_gian nội_thất của 2 mẫu xe đều tương_đồng về sự rộng_rãi khi chiều dài cơ_sở không hơn kém nhiều	1			0	2	0	0	0
88	Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?	tuy_nhiên , cụm đồng_hồ phía sau vô_lăng lại không được đánh_giá cao về mặt thiết_kế so với accent	1			0	1	0	0	0
97	Ra mắt thế hệ mới, Hyundai Santa Fe 2.2L dầu đặc biệt 2019 có gì để đánh bại Toyota Fortuner 2.8V 4x4 2018?	nhìn tổng_thể , toyota_fortuner 2.8 v 4x4 2018 sở_hữu chiều dài lớn hơn so với hyundai santa fe 2.2 l dầu đặc_biệt 2019 ( 4.795 > 4.770 )	1			0	3	0	0	0
97	Ra mắt thế hệ mới, Hyundai Santa Fe 2.2L dầu đặc biệt 2019 có gì để đánh bại Toyota Fortuner 2.8V 4x4 2018?	tuy_nhiên khi so về chiều rộng , cao và chiều dài cơ_sở , chiếc suv của hàn lại " nhỉnh " hơn với số_đo lần_lượt là 1.890 x 1.680 và 2.765 mm	1			0	2	0	0	0
8	Chevrolet Spark 2019 và Vinfast Fadil 2019 giống và khác nhau ở đâu?	như_vậy , nếu xét về giá bán thì vinfast fadil có mức giá nhỉnh hơn phiên_bản tầm trung của spark nhưng lại rẻ hơn bản cao_cấp nhất	1			0	0	3	0	0
8	Chevrolet Spark 2019 và Vinfast Fadil 2019 giống và khác nhau ở đâu?	dù_vậy , chúng_ta vẫn phải tính đến trường_hợp khi fadil mất trợ_giá và quay lại giá gốc , lúc này fadil sẽ đắt hơn đối_thủ trung_bình 70 triệu đồng và gia_nhập hàng_ngũ xe hạng a đắt nhất phân khúc	1			0	0	1	0	0
8	Chevrolet Spark 2019 và Vinfast Fadil 2019 giống và khác nhau ở đâu?	tuy_nhiên , bản_thân fadil tốt hơn spark cũng bắt_nguồn từ vấn_đề giá bán	1			0	0	3	0	0
73	Mua xe bán tải mới, chọn Mitsubishi Triton MIVEC 4x4 AT 2019 hay Ford Ranger Wildtrak 4x4 AT 2018?	thùng_xe của ranger có khả_năng chứa nhiều đồ_dùng hơn hẳn so với triton khi sở_hữu kích_thước 1.450 x 1.560 x 450 mm	1			0	3	0	0	0
469	So sánh xe Mazda CX-8 2019 và Toyota Fortuner 2019: Kỳ phùng địch thủ	sở_hữu kích_thước tổng_thể lớn hơn toyota_fortuner 2019 nên không khó để nhận ra mazda cx - 8 mới dễ " gây nghiện " hơn đối_thủ bởi diện_mạo thể_thao	1			0	3	0	0	0
469	So sánh xe Mazda CX-8 2019 và Toyota Fortuner 2019: Kỳ phùng địch thủ	toyota_fortuner 2019 kém hơn một_chút khi chỉ sở_hữu bộ la - zăng kích_thước 18 inch , nhưng thiết_kế hoa_văn xe ấn_tượng hơn	1			0	1	0	0	0
469	So sánh xe Mazda CX-8 2019 và Toyota Fortuner 2019: Kỳ phùng địch thủ	xét một_cách tổng_thể , mazda cx - 8 2019 có ngoại_thất thể_thao ấn_tượng hơn , cân_đối và mềm_mại hơn nhờ thiết_kế mới_mẻ	1			0	3	0	0	0
469	So sánh xe Mazda CX-8 2019 và Toyota Fortuner 2019: Kỳ phùng địch thủ	không chỉ vậy , mẫu xe do thaco lắp_ráp và phân_phối còn có thiết_kế ngoại_thất thể_thao , nội_thất tiện_nghi cao_cấp hơn hẳn so với toyota_fortuner	1			0	3	0	0	0
125	So sánh Honda Brio 2019 và VinFast Fadil 2020	honda_brio 2019 có thiết_kế nội_thất tương_tự như các mẫu xe cùng nhà khác , đặc_biệt là mẫu jazz mới cập bến việt_nam không lâu	1			0	2	0	0	0
174	So sánh Mercedes-Benz C200 2019 và Toyota Camry 2019: Đại chiến xe sang Đức - Nhật	dù thực_tế chỉ có c200 mới là xe sang thực_thụ nhưng camry cũng được nhiều người coi như 1 thương_hiệu hạng sang bởi mức giá bán cao và vẻ ngoài bắt_mắt	1			0	0	1	0	0
174	So sánh Mercedes-Benz C200 2019 và Toyota Camry 2019: Đại chiến xe sang Đức - Nhật	như_vậy , mercedes c200 có_giá cao hơn toyota_camry 2.5 q tới gần 200 triệu đồng	1			0	0	1	0	0
174	So sánh Mercedes-Benz C200 2019 và Toyota Camry 2019: Đại chiến xe sang Đức - Nhật	như_vậy , camry sẽ dài hơn đối_thủ tới 200mm chiều dài và 30 mm chiều rộng , tuy_nhiên đường_kính vòng quay của 2 xe đều là 11m	1			0	2	0	0	0
71	Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?	về kích_thước , hyundai solati có thông_số chiều dài x rộng x cao tương_ứng là 6195 x 2038 x 2760 mm , tức_là lớn hơn hiace ( tới 815 mm chiều dài , 158 mm chiều rộng và 475 mm chiều cao	1			0	3	0	0	0
71	Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?	chưa kể , chiều dài cơ_sở của mẫu xe hàn_quốc cũng nhỉnh hơn đối_thủ 560mm , đủ khiến cho solati thực_sự đồ_sộ và rộng_rãi hơn hiace rất nhiều	1			0	3	0	0	0
71	Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?	đối_thủ cả 2 xe cùng sử_dụng mâm hợp_kim 6 chấu , tuy_nhiên mâm xe của hiace trông khá đơn_giản với kích_thước 15 inch , kém hơn kiểu mâm thời_trang cỡ 16 inch của solati	1			0	1	0	0	0
71	Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?	đối_với người mua xe 16 chỗ chạy dịch_vụ , solati thực_sự ăn điểm hơn rất nhiều nhờ không_gian nội_thất rộng_rãi nhất phân khúc ( chiều dài cơ_sở tới 3670 mm ) , giúp trải nghiệm của khách_hàng trên chuyến đi xa càng thoải_mái hơn	1			0	3	0	0	0
566	Tầm 600 triệu đồng, chọn mua Toyota Vios 2019 hay Suzuki Swift 2019?	với cấu_hình sedan , toyota_vios sở_hữu thân xe dài hơn so với đối_thủ , nhưng lại nhỏ hơn về chiều rộng và chiều cao	1			0	1	0	0	0
221	So sánh bộ đôi tân binh phân khúc SUV 7 chỗ: Nissan Terra V 2019 và VinFast LUX SA2.0 cao cấp 2019	tiếp đến phần thân xe , vinfast lux sa2 . 0 cao_cấp 2019 chiếm ưu_thế với kích_thước lớn hơn so với đối_thủ	1			0	3	0	0	0
221	So sánh bộ đôi tân binh phân khúc SUV 7 chỗ: Nissan Terra V 2019 và VinFast LUX SA2.0 cao cấp 2019	ngược_lại , cấu_hình 7 chỗ trên nissan terra v 2019 mở ra một không_gian thoáng_đãng hơn bên trong nội_thất so với đối_thủ	1			0	3	0	0	0
221	So sánh bộ đôi tân binh phân khúc SUV 7 chỗ: Nissan Terra V 2019 và VinFast LUX SA2.0 cao cấp 2019	quan_trọng hơn , nissan terra v 2019 hiện đang có_giá bán hấp_dẫn hơn so với vinfast lux sa2 . 0 cao_cấp , một điểm mang tính quyết_định không kém đến suy_nghĩ của khách_hàng khi chọn mua xe_hơi	1			0	0	1	0	0
445	So sánh xe Mazda 2 2019 và Honda Jazz 2019: Đọ sức hatchback hạng B nhập khẩu Thái Lan 	xét về kích_thước tổng_thể , mazda 2 2019 hatchback bề_thế hơn so với honda_jazz 2019	1			0	3	0	0	0
445	So sánh xe Mazda 2 2019 và Honda Jazz 2019: Đọ sức hatchback hạng B nhập khẩu Thái Lan 	đặc_biệt , có_thể thấy phiên_bản cao_cấp jazz rs có chiều dài nhỉnh hơn so với 2 phiên_bản v và vx	1			0	3	0	0	0
342	So sánh xe BMW X2 2019 và Mercedes GLA Class 2019: Crossover tầm giá 2 tỷ nào tốt nhất?	như_vậy , nếu so_sánh giá bán thì rõ_ràng mercedes gla 250 rẻ hơn đối_thủ khoảng 300 triệu đồng	1			0	0	3	0	0
342	So sánh xe BMW X2 2019 và Mercedes GLA Class 2019: Crossover tầm giá 2 tỷ nào tốt nhất?	thực_tế , x2 có kích_thước lớn hơn gla khá nhiều , với chiều dài x rộng x cao là 4360 x 2098 x 1526 mm , lớn hơn hẳn mức 4445 x 1804 x 1474 mm của đối_thủ	1			0	3	0	0	0
342	So sánh xe BMW X2 2019 và Mercedes GLA Class 2019: Crossover tầm giá 2 tỷ nào tốt nhất?	không_gian của x2 rộng hơn đối_thủ nhờ kích_thước hoàn_toàn vượt_trội và thoáng_đãng hơn nhờ cửa_sổ trời toàn_cảnh panoramic trong trường_hợp khách_hàng lựa_chọn gói nâng_cấp	1			0	3	0	0	0
449	So sánh xe Mazda 3 2018 và Kia Cerato 2019	nội_thất kia_cerato 2019 cũng có thiết_kế tương_tự nhưng kết_hợp nhiều chi_tiết trang_trí màu đỏ khiến tổng_thể trông cá_tính hơn	1			0	2	0	0	0
176	So sánh Mercedes-Benz GLC và Lexus NX: Chọn công nghệ nước Đức hay tinh hoa nước Nhật?	mẫu suv của mercedes - benz có phần vượt_trội hơn hẳn về mặt chiều dài , chiều rộng , và chiều dài cơ_sở , điều này dẫn đến không_gian nội_thất xe phục_vụ người dùng rộng_rãi hơn	1			0	3	0	0	0
176	So sánh Mercedes-Benz GLC và Lexus NX: Chọn công nghệ nước Đức hay tinh hoa nước Nhật?	lexus nx300 2018 được trang_bị bộ mâm có kích_thước bé hơn với 18 inch	1			0	2	0	0	0
368	So sánh xe Honda Accord và VinFast LUX A2.0 cao cấp: Chọn thương hiệu Nhật hay Việt Nam?	vinfast lux a2 . 0 cao_cấp sở_hữu các thông_số " nhỉnh " hơn đối_thủ với kích_thước tổng_thể dài x rộng x cao lần_lượt là 4.973 x 1.900 x 1.464 mm và chiều dài cơ_sở đạt 2.968 mm	1			0	2	0	0	0
512	So sánh xe Suzuki Swift 2019 và Mazda 2 2019: Mua hatchback hạng B nào cho phải?	suzuki swift có kích_thước chiều dài x rộng x cao là 3840 x 1735 x 1495 mm , tức_là nhỏ hơn mazda 2 ( 4060 x 1695 x 1495 mm ) về chiều dài nhưng lại rộng hơn đối_thủ	1			0	3	0	0	0
512	So sánh xe Suzuki Swift 2019 và Mazda 2 2019: Mua hatchback hạng B nào cho phải?	dù_vậy , chiều dài cơ_sở của swift lại thua đối_thủ nên không_gian nội_thất của xe cũng eo_hẹp hơn	1			0	1	0	0	0
512	So sánh xe Suzuki Swift 2019 và Mazda 2 2019: Mua hatchback hạng B nào cho phải?	tuy_nhiên , oto . com . vn vẫn đánh_giá suzuki_swift 2019 tốt hơn vì mẫu hatchback có tới 6 túi khí trong khi mazda 2 có cả những phiên_bản chỉ có 2 túi khí	1			0	0	0	0	3
512	So sánh xe Suzuki Swift 2019 và Mazda 2 2019: Mua hatchback hạng B nào cho phải?	chiếc xe của suzuki sở_hữu thân_hình nhỏ gọn , trang_bị khá hấp_dẫn và đặc_biệt là mức giá rẻ hơn đối_thủ tới 60 triệu đồng , đặc_biệt là khi bạn mua phiên_bản cao_cấp nhất của swift	1			0	0	3	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	mang bộ thông_số kích_thước có phần nhỉnh hơn so với honda_civic 2019	1			0	3	0	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	trong đó , chiều cao toàn_bộ và khoảng sáng gầm xe vượt_trội hơn hẳn sẽ giúp cho khỏang không_gian nội_thất xe của mẫu xe hàn_quốc rộng_rãi hơn cũng như có khả_năng di_chuyển linh_hoạt hơn trên các loại địa_hình khác nhau	1			0	3	0	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	có_thể nhận thấy rằng , nội_thất của cerato toát lên vẻ sang_trọng và hiện_đại hơn với màu_sắc cũng như cách tạo_hình	1			0	3	0	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	màn_hình thông_tin giải_trí của kia_cerato 2019 nổi_bật hơn so với honda_civic với thiết_kế theo dạng máy_tính bảng có kích_thước 8 inch có khả_năng tương_thích với apple carplay và android_auto	1			0	3	0	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	mẫu xe hàn_quốc có phần chiếm ưu_thế hơn về thiết_kế nội_thất với sự bố_trí hiện_đại , tiện_nghi	1			0	3	0	0	0
152	So sánh Kia Cerato 2019 và Honda Civic 2019	mẫu xe nhật_bản vượt_trội hơn về khả_năng vận_hành và cảm_giác lái khi được định_vị với dòng máu thể_thao	1			0	0	3	0	0
42	Có trong tay 400 triệu đồng, nên mua xe Việt VinFast Fadil hay xe nhập khẩu Toyota Wigo?	nếu_như vinfast fadil 2019 sở_hữu chiều dài và rộng_lớn hơn toyota_wigo thì mẫu xe cỡ nhỏ nhập_khẩu của toyota lại chiếm ưu_thế hơn về chiều cao và chiều dài trục cơ_sở	1			0	3	0	0	0
42	Có trong tay 400 triệu đồng, nên mua xe Việt VinFast Fadil hay xe nhập khẩu Toyota Wigo?	điểm này hyundai grand i10 được đánh_giá là tốt hàng_đầu phân khúc	1			0	0	3	0	0
12	Chọn "chuyên cơ mặt đất" Lexus LX570 hay "khủng long" Cadillac Escalade?	mức giá này cao hơn so với giá bán của lexus lx570 2019 gần 2 tỷ đồng	1			0	0	1	0	0
12	Chọn "chuyên cơ mặt đất" Lexus LX570 hay "khủng long" Cadillac Escalade?	có_thể thấy rằng , " chú khủng_long " đến từ nước mỹ có bộ kích_thước vượt_trội hơn hẳn so với " chuyên_cơ mặt_đất " đến từ nước nhật	1			0	3	0	0	0
12	Chọn "chuyên cơ mặt đất" Lexus LX570 hay "khủng long" Cadillac Escalade?	việc sở_hữu bộ thông_số lớn hơn khá nhiều về cả chiều dài , chiều rộng và chiều cao giúp cho cadillac_escalade 2019 có khoảng không_gian nội_thất rộng_rãi hơn	1			0	3	0	0	0
12	Chọn "chuyên cơ mặt đất" Lexus LX570 hay "khủng long" Cadillac Escalade?	điểm_trừ của mẫu suv cỡ lớn nước mỹ là ống_xả dạng đơn có kích_thước quá bé so với tổng_thể chiếc xe cũng như bố_trí một bên không cân_xứng	1			0	1	0	0	0
32	Chọn mua xe ô tô dưới 500 triệu: Hyundai Grand i10 1.2L AT hay tân binh VinFast Fadil cao cấp?	hyundai grand i10 nhỏ hơn , kích_thước 14 inch và lốp xe 165 / 65r14	1			0	1	0	0	0
32	Chọn mua xe ô tô dưới 500 triệu: Hyundai Grand i10 1.2L AT hay tân binh VinFast Fadil cao cấp?	phía đối_thủ , vinfast fadil cao_cấp sở_hữu tông màu đen - xám bên trong nội_thất	1			0	2	0	0	0
201	So sánh Suzuki Swift 2019 và Honda Jazz 2019: Cuộc chiến mới phân khúc Hatchback hạng B	phiên_bản cao_cấp nhất của suzuki swift cũng chỉ có_giá cao hơn phiên_bản thấp nhất của honda jazz 5 triệu đồng và thấp hơn so với phiên_bản cao_cấp nhất của honda jazz tới hơn 70 triệu đồng	1			0	0	1	0	0
201	So sánh Suzuki Swift 2019 và Honda Jazz 2019: Cuộc chiến mới phân khúc Hatchback hạng B	với một khối động_cơ lớn hơn , honda_jazz 2019 tiêu_thụ 7,6 lít / 100km đường đô_thị và 6,5 lít / 100km đường hỗn_hợp	1			0	0	0	3	0
201	So sánh Suzuki Swift 2019 và Honda Jazz 2019: Cuộc chiến mới phân khúc Hatchback hạng B	tuy_nhiên , mẫu xe của honda lại vượt_trội hơn về trang_bị an_toàn , khả_năng vận_hành và phù_hợp hơn đối_với những người_yêu thích cảm_giác mạnh_mẽ , thể_thao	1			0	0	3	0	0
405	So sánh xe Hyundai Santa Fe 2019 và Ford Everest 2019: Xe Mỹ có "ngon" hơn xe Hàn?	như_vậy , nếu xét trên điều_kiện 2 phiên_bản cao_cấp nhất của santa_fe và everest mới thì hyundai santa fe 2.2 l dầu_cao_cấp ( 1,245 tỷ ) có_giá thấp hơn ford everest titanium 2.0 l at 4wd ( 1,399 tỷ ) tới 154 triệu đồng	1			0	0	1	0	0
405	So sánh xe Hyundai Santa Fe 2019 và Ford Everest 2019: Xe Mỹ có "ngon" hơn xe Hàn?	tuy_nhiên everest_thiên về nhóm khách_hàng chú_ý đến cảm_giác lái và ưa_thích cảm_giác vượt địa_hình , ngoài_ra giá của xe cũng đắt hơn đối_thủ tới hơn 150 triệu đồng nên khách_hàng cần cân_nhắc kĩ trước khi đặt mua	1			0	0	1	0	0
219	So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức "anh tài" nước Nhật	cụm đèn_pha được đưa xuống phía dưới theo xu_thế hiện_đại , tuy_nhiên , kích_thước cụm đèn hơi nhỏ dẫn đến phần đầu xe có phần " hiền_lành " hơn so với mazda 6	1			0	1	0	0	0
219	So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức "anh tài" nước Nhật	đầu xe của mazda 6 2018 có kích_thước ngắn hơn và thiết_kế có phần đơn_giản hơn	1			0	1	0	0	0
219	So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức "anh tài" nước Nhật	có_thể thấy rằng kích_thước của vinfast lux a2 . 0 vượt_trội hơn hẳn so với mazda 6 2018 , điều này là do mẫu xe của vinfast mang trong mình " dòng máu " của dòng xe hạng e thừa_kế từ bmw 5 - series	1			0	3	0	0	0
219	So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức "anh tài" nước Nhật	nội_thất của mẫu xe việt_nam sang_trọng hơn hẳn so với sedan có nguồn_gốc nước nhật	1			0	3	0	0	0
219	So sánh VinFast LUX A2.0 và Mazda 6: Tân binh Việt Nam thách thức "anh tài" nước Nhật	có_thể nhận thấy rằng , chiếc xe mang " dòng máu " của bmw có phần nổi_trội hơn nhưng có mức giá niêm_yết cao hơn hẳn so với mazda 6	1			0	0	3	0	0
69	Mua bán tải 820 triệu: Nên chọn Chevrolet Colorado 2019 hay Nissan Navara 2019?	tuy_nhiên , điểm đáng nhạc nhiên là chiều dài cơ_sở của colorado lại nhỏ hơn đối_thủ tới 65mm , điều này sẽ khiến colorado vừa có thân_hình đồ_sộ , khó di_chuyển trong thành_phố trong khi không_gian lại chật_chội hơn đối_thủ	1			0	1	0	0	0
175	So sánh Mercedes-Benz GLC 2018 và Audi Q5 2018: Cuộc chiến đồng hương xe Đức	có_thể thấy rằng mẫu suv cỡ nhỏ của mercedes - benz có phần nhỉnh hơn về chiều dài toàn_bộ cũng như chiều dài cơ_sở	1			0	3	0	0	0
175	So sánh Mercedes-Benz GLC 2018 và Audi Q5 2018: Cuộc chiến đồng hương xe Đức	tuy_nhiên , mẫu xe của audi lại sở_hữu chiều rộng , chiều cao và khoảng sáng gầm xe lớn hơn	1			0	3	0	0	0
175	So sánh Mercedes-Benz GLC 2018 và Audi Q5 2018: Cuộc chiến đồng hương xe Đức	cụm đèn hậu của mercedes - benz glc 2018 có phần hiền_lành hơn khi được thiết_kế với những nét bo tròn không góc_cạnh	1			0	1	0	0	0
175	So sánh Mercedes-Benz GLC 2018 và Audi Q5 2018: Cuộc chiến đồng hương xe Đức	ở chiều ngược_lại audi q5 2018 cũng được trang_bị màn_hình thông_tin giải_trí tiêu_chuẩn có kích_thước 7 inch và có thêm tùy_chọn lớn hơn lên tới 8,3 inch	1			0	3	0	0	0
165	So sánh Lexus LX 570 2018 và Mercedes-Benz GLS 2018: xe Nhật hay xe Đức cho giới thượng lưu?	trong khi đó , ở phiên_bản cao_cấp nhất , hiệu_năng cao của thương_hiệu xe sang nước đức là mercedes - benz amg gls 63 4matic 2018 lại có mức giá " khủng " hơn hẳn so với lexus lx 570 2018 với mức chênh_lệch lên đến hơn 4 tỷ đồng	1			0	0	3	0	0
165	So sánh Lexus LX 570 2018 và Mercedes-Benz GLS 2018: xe Nhật hay xe Đức cho giới thượng lưu?	bên cạnh đó , cụm đèn_pha led có thiết_kế suôn mượt , và mềm_mại hơn so với lexus lx 570 2018	1			0	1	0	0	0
165	So sánh Lexus LX 570 2018 và Mercedes-Benz GLS 2018: xe Nhật hay xe Đức cho giới thượng lưu?	kích_thước chiều dài có phần tương_đương nhau nhưng ở thông_số chiều dài cơ_sở , mercedes - benz gls 2018 lại vượt_trội hơn hẳn với mức chênh_lệch lên tới hơn 20cm	1			0	3	0	0	0
